Molecule,Score
CN1CC2(CCN(C(=O)NC(C)(C)C)CC2)CC(c2ccccc2)C1=O,-7.958
Cc1cccc(CC2(NC(=O)N(C)CCN(C)C)CC2)c1,-6.972
CN(CC(=O)N1CCCC(C(=O)c2cccs2)C1)C(N)=O,-7.662
CO[C@@]12CC[C@H](OCCO)C[C@@H]1N(Cc1ccc(F)cc1)CC2,-7.301
CC1CCCCN1C(=O)c1ccccc1NC(=O)CN1CCCCC1,-8.266
CN(Cc1cnccn1)C(=O)NCC(c1ccccc1)N1CCCCCC1,-11.185
Cc1cc(C)nc(CN(C)C(=O)C(N)Cc2c[nH]cn2)c1,-7.385
Cc1cc(=O)cc(C(=O)NC(C)C2=CCCCC2)o1,-7.191
CN(CCCc1nccn1C)C(=O)Cn1nccc1C1CCCNC1,-7.304
COCCN(Cc1ccc(C)cc1)C(=O)NC1CCCN(C)C1,-6.961
O=C(NCC[C@@H]1C[C@@H]2C=C[C@H]1C2)N1CCC(OCc2cccnc2)CC1,-7.91
CCCN(Cc1cccc(OC)c1)C(=O)NCC(C)N1CCN(C)CC1,-7.342
CN1CC(CNC(=O)N(CCc2ccccc2)Cc2ccccc2)OCC1=O,-8.623
Cc1[nH]nnc1C(=O)N(C)CCN(C)C1CCCC1,-6.745
CCCCS(=O)(=O)NCc1cc2n(n1)CCN(C(=O)C1CCC1)C2,-7.312
O=C1CCC(C(=O)N2CCOc3ccccc3C2)NC(=O)N1,-16.725
COCc1ccc(C(=O)N[C@@H]2CCN(Cc3csc(C)n3)C[C@H]2O)o1,-7.697
COCCN(Cc1ccccn1)C(=O)CC1CCCOC1,-6.529
COc1ccc(O)cc1CNCCN1CCCC(CO)C1,-6.768
O=C(CCC(=O)c1ccccc1)N[C@@H]1CCN(Cc2cscn2)C[C@H]1O,-8.19
CN(C)CC1COCCN(C(=O)c2cccc(OCC(N)=O)c2)C1,-10.465
CN(C)CC1COCCN(C(=O)NCc2nc(-c3ccccc3)cs2)C1,-10.976
CCNC(=O)c1cccc(NC(=O)CN(C)C2CCS(=O)(=O)C2)c1C,-7.981
CCn1cc(C(O)NCC2(c3ccc(Cl)cc3)CC2)cc1O,-6.838
CC1(NC(=O)CCN2CCCCCC2=O)CCS(=O)(=O)C1,-11.22
CO[C@@]12CC[C@@H](O)C[C@@H]1N(Cc1ccc(F)c(F)c1)CC2,-7.552
Cc1ccc(C(CNC(=O)CCc2cnn(C)c2)N2CCOCC2)o1,-7.441
CCC(C)(CCNC(=O)N1CCOCC1)c1ccccc1OC,-7.539
Cc1nc(C(C)C)ncc1C(=O)NCC(c1cccnc1)N1CCOCC1,-8.195
COc1ccc(CN(C)C(C)Cc2cnccn2)cc1OC,-6.427
COc1ccc(CN2CC[C@]3(OC)CC[C@@H](OCCO)C[C@H]23)cc1,-7.236
Cc1csc(SCC(=O)N2CCCC(CNC(=O)c3cncn3C)C2)n1,-7.678
O=C(CN1CCCCC1=O)NCCCSc1ccc(Cl)cc1,-6.518
O=C(NCc1cnc2c(c1)CCC2)C1CCN(C2CCS(=O)(=O)C2)CC1,-9.102
Cc1ccc(C(=O)N[C@@H]2CCN(Cc3cscn3)C[C@H]2O)cc1C,-7.478
Cc1cc2[nH]c(CN3C[C@H]4COCC[C@@]4(O)[C@@H]4COCC[C@@H]43)cc(=O)n2n1,-9.441
O=C(CCNC(=O)c1ccc(F)cc1)N[C@H]1[C@@H]2CCO[C@@H]2[C@@H]1C1CCCC1,-8.696
COc1cc(C)ccc1CN1CC[C@]2(OC)CC[C@H](OCCO)C[C@H]12,-7.573
CN(C)C(=O)NCC(=O)N1CCC(c2ccncc2)CC1,-7.68
COC[C@H]1[C@H]2OCC[C@H]2[C@H]1NC(=O)c1cn([C@H]2CC[C@@H](N)CC2)nn1,-8.538
COc1ccc(NC(C)=O)cc1NC(=O)NCCN1CCCC(CO)C1,-8.039
COCCNC(=O)c1ccc2c(c1)N(C)C(CC(=O)NCc1ccncc1)CO2,-7.678
COc1ccc(CN2CCN(C(=O)NCCCC(C)(C)C)CC2=O)cc1,-7.047
O=C(NCCN1CCCC(CO)C1)c1cc(O)ccc1F,-7.952
CCc1cc(C(=O)N[C@@H]2CCN(Cc3csc(C)n3)C[C@H]2O)cs1,-7.62
CN(C)C(=O)CC1C(=O)NCCN1Cc1ccc(Cl)c(F)c1,-7.307
O=C(NCc1nc2cc(Cl)ccc2[nH]1)NCC1CCS(=O)(=O)C1,-8.429
COc1c(F)cccc1CN1CC[C@]2(OC)CC[C@@H](OCCO)C[C@H]12,-7.4
Cc1n[nH]c(CN2CC3CCC[C@@H](C2)NC3=O)n1,-15.509
Cc1nc(CNC(=O)CC2CC(C)(C)NC(C)(C)C2)n(C)c1C,-7.975
CN(C)CC1COCCN(C(=O)c2cc(-c3ccsc3)[nH]n2)C1,-11.16
Cn1ncc(N2CCC(CNC(=O)C(C)(C)C)C2)cc1=O,-7.649
COc1ccc(C(NC(=O)c2ccc(C)c(C)c2)C2CC(O)C2)cn1,-8.491
CN(C)C1(CNC(=O)C2CC23CCNCC3)CCCCC1,-7.602
CO[C@H]1CC[C@@]2(OC)CCN(Cc3ccc(F)cc3C)[C@H]2C1,-7.218
CO[C@H]1CC[C@@]2(OC)CCN(Cc3ccc(SC)cc3)[C@H]2C1,-7.059
CCN1CC(CN(C)C(=O)c2cccc(-c3ccc(C(=O)NC)o3)c2)CC1=O,-8.692
CCc1c(C)nn(CCNC(=O)C2CCC(=O)NC(=O)N2)c1C,-13.085
COc1cc(C(=O)N[C@H]2CN(C(C)C)C[C@@H]2OC)cc(OC)c1OC,-7.451
Cc1cc(=O)cc(C(=O)N2C[C@H](O)[C@@H](N3CCCC3)C2)o1,-7.76
CO[C@H]1CN(C(C)C)C[C@@H]1NC(=O)c1ccc(C(C)=O)s1,-6.988
COc1cc(C)ccc1C(=O)NCCN1CCCC(CO)C1,-7.904
CN(C)C(CNC(=O)N1CCSCC1)c1cccs1,-6.211
Cc1ncc(C(=O)NCCN2CCCC(CO)C2)cn1,-7.279
NCCC1CN(Cc2ccc3cc[nH]c3n2)CCO1,-7.221
Oc1cccc(C2CCN(C[C@@H]3[C@H]4CNC[C@H]43)CC2)c1,-7.728
CNC(=O)C(NC(=O)CCN1CCCCCC1=O)c1ccccc1,-10.947
CCOc1ccc(CN2CCN(C3CCNC3)CC2)cn1,-7.289
Fc1ccc(CN2CCN(C3CCNC3)CC2)cc1Cl,-7.481
c1cnc(OC2CCN(C[C@@H]3[C@H]4CNC[C@H]43)CC2)nc1,-7.305
CCCC(=O)N1CCC(NCc2n[nH]c(=O)[nH]2)CC1,-7.016
O=C(NCCN1CCC(CO)CC1)C1CC12CCNCC2,-7.384
COc1ccc(CN2CC[C@]3(OC)CC[C@@H](OCCO)C[C@H]23)cc1OC,-7.062
CCOc1ccc(C(=O)N2CC[C@]3(OC)CC[C@H](O)C[C@H]23)cc1OCC,-7.366
O=C1CCC(NCCc2cccnc2)CCN1CC1CC1,-10.443
COc1ccc2ccccc2c1CCNC(=O)C1CCCN(C(N)=O)C1,-8.685
Cc1ccc(OCCCN(C)C(=O)c2cc3n(n2)CC(O)CNC3=O)c(C)c1,-12.577
CCOc1ccc(CCCC(=O)N2C[C@H](O)[C@@H](OC)C2)cc1C,-7.194
CC(C)N1CCC(CNC(=O)C2CCC(=O)NC(=O)N2)CC1,-12.944
CN1CCN(CCCNC(=O)C(c2ccc(F)cc2)N(C)C)CC1,-7.08
CC(C)CNC(=O)CC1C(=O)NCCN1Cc1ccc(Cl)c(F)c1,-7.899
COCCN1CC(CNC(=O)c2cnc(C3CC3)nc2)CC1=O,-7.447
Cc1nnc(CN2CCC(C(O)c3nccn3C)CC2)s1,-7.629
CCC1C(NC(=O)c2cc(=O)cc(C)o2)C2CCO[C@H]12,-7.332
CC(C)c1ccc(C(=O)N[C@H]2[C@H]3CCO[C@H]3[C@@H]2N2CCCC2)c(=O)n1C,-7.234
O=C(CCCn1cccn1)NCC1CCCN(Cc2cccc(O)c2Cl)C1,-7.693
O=C(NC1CCN(CC2CCCO2)CC1)c1ccncc1Cl,-7.573
CN(C)C(=O)N1CCn2nc(CNC(=O)c3ccc(C(C)(C)C)cc3)cc2C1,-8.681
Cc1c[nH]c(CN2CCn3nc(C(O)Cc4ccccc4)cc3C2)c(C)c1=O,-8.767
CN1CCCC(CNC(=O)c2cnc3ccccc3n2)C1,-8.046
COc1cccc(CCC(=O)NCC2CCCN(C(=O)c3[nH]nnc3C)C2)c1,-8.713
CCCNC(=O)N1CCCC2(CCC(=O)N(Cc3cccnc3)C2)C1,-8.094
CCCOC1CCCN(C(=O)NC2CCN(Cc3cccnc3)CC2)C1,-7.644
CCOc1ccccc1C(=O)N[C@@H]1CCN(Cc2csc(C)n2)C[C@H]1O,-8.347
Cc1c[nH]c(CNC(=O)N(CCOc2ccccc2)CC2CCCO2)n1,-7.306
CCOc1ncccc1C(=O)N1CCCN(C(=O)c2cc(=O)cc(C)o2)CC1,-11.663
Cn1cnnc1C1CCCN(C(=O)c2ccc(CCC(C)(C)O)cc2)C1,-8.393
COC[C@H]1[C@H]2OCC[C@H]2[C@H]1NC(=O)c1ccc(OC(C)C)c(OC)c1,-7.462
CC(=O)c1cccc(C(=O)N[C@@H]2CCN(Cc3csc(C)n3)C[C@H]2O)c1,-8.982
O=C(C1C[C@@H]2C=C[C@H]1C2)N1CCCN(C2CCCCC2)CC1,-11.85
Cc1ccc(NC(=O)NCCC2CCCOC2)cc1,-7.138
CC(C)Oc1cccc(CN2CCn3nc(C(O)CC(=O)N(C)C)cc3C2)c1,-8.467
Cc1cncc(C(=O)N2CCC3(CC2)CN(C2CCNC(=O)CC2)CCO3)c1,-14.299
COc1ccccc1CCC(=O)N1CCn2nc(C(O)c3ccccc3)cc2C1,-8.87
COc1ccccc1OC1CN(C(=O)c2cccc(N(C)C)c2)C1,-8.299
Cc1ccccc1CN1CCNC(=O)C1CC(=O)NCCc1c[nH]nn1,-9.037
CO[C@H]1CC[C@@]2(OC)CCN(C(=O)c3cc(C)cc(C)c3)[C@H]2C1,-7.832
CCC(NC(=O)CN1CCCCCC1=O)c1cc(C)ccn1,-10.921
CC(Nc1ccccc1)(C(=O)N1CCCNC(=O)C1)c1ccccc1,-12.22
CN(C)CC1COCCN(C(=O)c2cccc3c2NCCC3)C1,-11.523
CN(C)CC1COCCN(C(=O)c2ccc3c(c2)N(C)C(=O)CO3)C1,-11.593
Cc1cc(C)n(CCNC(=O)C2(c3ccccc3)CC23CCCC3)c(=O)n1,-8.993
CCCN1CCC(CCNC(=O)c2cc3n(n2)CC(O)CNC3=O)CC1,-12.858
O=C(CC1C(=O)NCCN1CC1CCCCC1)NCCSc1c[nH]nn1,-8.312
CCN1CCCC1C(=O)N1CCN(c2cnccn2)CC1,-7.41
CC(C)CC(NC(=O)CN1CCOc2ccccc2C1)c1cccnc1,-11.551
CCC(CNS(=O)(=O)c1ccc(C(=O)NC)cc1)N1CCN(C)CC1,-7.585
CCC1C=CCN1C(=O)C(C)(C)Oc1ccccc1OC,-7.122
Cc1cccc(CNC(=O)CC2COCCN2C(O)c2ccc(=O)[nH]n2)c1,-8.923
O=C(Cn1ccnn1)NC1COC2(CCCCC2)C1,-7.309
O=C(CC1C=CS(=O)(=O)C1)N1CCC(CCn2cccn2)CC1,-7.693
C#CCNC(=O)C(NC(=O)NCc1cn2ccc(C)cc2n1)C(C)O,-7.895
COc1cc(F)c(C(=O)N[C@H]2[C@H]3CCO[C@H]3[C@@H]2N(C)C)c(F)c1,-7.128
CCCOC1CCCN(C(=O)NCc2nc3ccccc3n2C)C1,-7.735
CSCCC(N)C(=O)NCCCc1nc(C)cs1,-5.762
CCOCCC(=O)NC1CC(=O)Nc2ccccc21,-6.958
CCn1c(CCNC(=O)Cn2ccc(C3CCCNC3)n2)nc2ccccc21,-8.885
Cc1cc(C(=O)NC(C)C)ccc1NC(=O)NCC(O)c1ccc(O)cc1,-8.52
O=C(NCCCN1CCCC(O)C1)c1cncc(O)c1,-7.337
COc1cccc(CNCCN2CCCCC2CO)c1OC,-6.532
O=C(NCCCOC1CCCC1)C1CC12CCNCC2,-6.565
Cc1cc(C)n(CCNC(=O)C2CC(=O)OC23CCCC3)c(=O)n1,-8.683
Cn1ccnc1C(O)C1CCN(Cc2cscn2)CC1,-6.918
CN(C)CC1(O)CCCN(Cc2cc3ccccc3n2C)C1,-7.261
Cc1csc(C(C)CNC(=O)N2CCCNC(=O)C2)n1,-11.26
COc1ccccc1CCNC(=O)CN1CCC(O)(c2ccc(C)cn2)CC1,-8.535
CC[C@@H]1[C@@H](NC(=O)Cc2ccccc2OC)[C@@H]2CCO[C@@H]21,-7.151
Cc1ccnn1CCC(=O)NC1COC2(CCCCC2)C1,-7.632
COc1ccc(F)cc1C(=O)NCCN1CCCC(CO)C1,-7.158
CC(NC(=O)CCN1CCOC2(CCCC2)C1)c1ccccc1,-7.615
O=C(NCCc1c[nH]nn1)C1[C@H]2[C@@H]3CC[C@@H](C3)[C@@H]12,-7.347
COc1ccc(C(=O)NCCN2CCCC(CO)C2)cc1Cl,-7.72
COc1ccc(C(=O)NCCN2CCCCC2CO)c(OC)n1,-7.058
Cn1cc(Cl)cc1C(=O)NC1COC2(CCCCC2)C1,-7.529
COc1cccc(OCC(=O)NCC2CCN(C(=O)c3c[nH]nn3)CC2)c1,-8.647
O=C(NCCC1CCCOC1)Nc1cccc(Cl)c1,-7.192
Cc1cc(=NC2CCCCNC2=O)n2[nH]c(C)cc2n1,-12.302
CCN(CC(=O)Nc1cc(C)ccc1C)CC(O)c1cccc(O)c1,-8.9
CC1(C)SCC(C(=O)NCCCOc2cccnc2)NC1=O,-7.433
O=C(CC1COCCN1)N1CCN(C(=O)c2ccco2)CC1,-7.759
O=C1CN(CC(=O)NC(c2cnc3ccccc3c2)C2CC(O)C2)CCN1,-9.059
Cc1c[nH]c(CNC(=O)CN(C)Cc2cccnc2)c(C)c1=O,-7.408
CC(CCNC(=O)N1CCCN(C(=O)c2ccco2)CC1)N1CCOCC1,-11.355
CNCC1CCCN(Cc2nccn2CCOC)C1,-5.945
Cc1cnn(CCC(=O)N2CCOCC(CN(C)C)C2)c1,-10.052
COCCN1CCC(CN(C)C2CCNCC2)C1,-5.808
CS(=O)(=O)CC(O)c1cc2n(n1)CCN(Cc1ccc(CCN)cc1)C2,-8.07
OCC1CCCN(CCNCc2cccc(O)c2Cl)C1,-6.686
CO[C@@]12CC[C@H](O)C[C@@H]1N(Cc1ccc(F)cc1F)CC2,-7.555
NS(=O)(=O)CCCC(=O)NCC(c1ccccc1)N1CCCCCC1,-10.46
O=C(NC1CCN(CC2CCCO2)CC1)c1ccc(SCCO)cc1,-7.362
COCCn1cnnc1CNC(=O)N1CCCC2(CC1)CN(C)C(=O)O2,-11.448
Cc1cc(C)c(CNC(=O)CN2CCCC(O)C2)cn1,-7.351
Cc1nc(CN2CC[C@@H](NC(=O)c3ccc[nH]3)[C@H](O)C2)cs1,-7.399
O=C(CCC(=O)Nc1cccc(O)c1)NCCCN1CCCCC1CO,-8.067
CCCOCC1CCN(C(=O)c2[nH]nnc2C)C1,-6.577
CC(CNC(=O)c1cccc(CCC(C)(C)O)c1)N1CCN(C)CC1,-7.934
CN(C)CC(=O)Nc1cccc(NC(=O)CN(C)C2CCS(=O)(=O)C2)c1,-8.033
CSCC(=O)N1CCCC2(CCC(=O)N(Cc3cnc(C)cn3)C2)C1,-8.583
Cc1n[nH]c(-c2cccc(NC(=O)NCCN3CCCCC3CO)c2)n1,-8.29
Cc1c(Cl)cccc1S(=O)(=O)NCCN1CCCCC1CO,-7.376
Cc1cc(OCC(O)CNC(=O)CCN2CCCCCC2=O)ccc1Cl,-10.725
CN1CC(CN(C)C(=O)NC2CCN(Cc3cccc(O)c3)CC2)CC1=O,-8.563
O=C1CN(C(=O)C(c2ccccc2)C2CCCC2)CCCN1,-11.633
Cc1ccc(SCCNC(=O)N2CCCC3(CC2)CNC(=O)O3)cc1,-11.702
COc1cccc(CN2CCN(C(=O)c3sccc3C)CC2=O)c1,-8.023
Cn1cc(CCCNC(=O)CN2CCCC(O)C2)cn1,-6.895
Cc1ccc(C(=O)N2CCCCC2CCN2CCOCC2)cc1O,-7.785
COCC(=O)Nc1cccc(NC(=O)NCC2CN(C(C)=O)CCO2)c1,-8.138
OC1(CNCCSc2ccccn2)CCCNC1,-6.027
COc1cc(C(=O)N2CC[C@]3(OC)CC[C@H](O)C[C@H]23)ccn1,-7.642
Cc1cc(C)nc(CN(C)CC(=O)NCCc2ccc(F)cc2)c1,-7.848
Cc1nnsc1CN(C)CC(=O)NCC1CCCO1,-6.637
O=C(CN1CCCC1=O)NCC1CCN(CC2CCCOC2)CC1,-7.39
Cc1cc(C)n2c(C(=O)N[C@@H]3COCC[C@@H]3OCc3ccccc3)nnc2n1,-9.231
O=C(Cn1nccc1C1CCCNC1)NCc1nnc2n1CCC2,-8.374
COc1cccc(C)c1C(=O)NC1CCCCNC1=O,-11.982
Cc1ccc(=NCCCNC(=O)C2CC(=O)OC23CCCC3)[nH]c1,-8.907
CC(=O)c1cccc(NC(=O)NCCN2CCCCC2CO)c1,-7.937
CN1CCCN(CC(=O)N(CCOc2ccccc2)CC2CCCO2)CC1,-10.327
O=C1NCC2(CCN(C(=O)NC3CC(=O)N(Cc4ccccc4)C3)CC2)O1,-9.731
CN(CC(=O)NCCCOC1CCCC1)C1CCS(=O)(=O)C1,-6.541
CCc1cccc(C)c1NC(=O)NC1CCN(CC2CCCO2)CC1,-8.351
CCOC(C)(C)C(=O)NC[C@@H]1CCNC[C@H]1O,-6.446
CNC(=O)CCN(C)C(=O)N[C@H]1CCC[C@H]1Cc1ccc(F)cc1,-7.734
COc1cc(C(=O)NCCN2CCCCC2CO)ccn1,-6.959
CC(C)n1cccc1C(=O)NCC(c1cccnc1)N1CCOCC1,-7.797
Cc1cccc(Cl)c1S(=O)(=O)NCCCN1CCCC(C(N)=O)C1,-7.512
CC1(C)[C@H]2CC=C(CCNC(=O)c3[nH]nc4c3CCC4)[C@@H]1C2,-8.643
Cc1cccc(C(=O)N[C@@H]2CCN(Cc3cscn3)C[C@H]2O)n1,-8.171
CO[C@H]1CN(C(C)C)C[C@@H]1NC(=O)CCN1Cc2ccccc2C1=O,-8.255
Cc1cc(C(C)(C)C)cc(S(=O)(=O)NCC(O)CN(C)C)c1C,-6.75
O=C(NCC1CCOC1)c1ccc2c(c1)[nH]c(=O)n2[C@H]1CC[C@H](O)CC1,-9.045
CO[C@@]12CC[C@@H](OCCO)C[C@@H]1N(Cc1cc(Cl)cc(Cl)c1)CC2,-7.337
CN(C)CC1COCCN(C(=O)CCN2CCCCC2=O)C1,-10.38
CC(C(=O)NCc1ccc2c(c1)n(C)c(=O)n2C)n1cnc2ccccc21,-9.26
COCCn1cncc1CNC(=O)C1CC(=O)OC12CCCC2,-7.251
O=C(CC1CCOC1)N1CCC(Cc2ccccc2)CC1,-7.759
Cn1c(CN2CCOCC2)nnc1C1CCN(C(=O)c2ccccc2)CC1,-8.794
O=C(NCC1(c2ccccc2F)CCCC1)c1cc2n(n1)CC(O)CNC2=O,-13.817
O=C(Cc1ccc(O)c(F)c1)NCCN1CCCCC1CO,-7.629
Cc1ccc(C)c(C(C)NC(=O)CN2CCOc3ccc(CO)cc3C2)c1,-12.803
Cc1ccc2[nH]c(CNC(=O)C3CCN(C4CCS(=O)(=O)C4)CC3)nc2c1,-9.625
Cn1nccc1C(O)c1cc2n(n1)CCCN(Cc1ccc3c(c1)OCO3)C2,-12.928
CC(C)NC(=O)c1ccc(NC(=O)C2CCN(C3CCS(=O)(=O)C3)CC2)cc1,-7.97
O=C(Nc1cccc(-c2c[nH]cn2)c1)C1CCN(C2CCS(=O)(=O)C2)CC1,-9.086
Cc1cc(=O)[nH]c(CCNC(=O)C2CCN(C(=O)N(C)C)CC2)n1,-8.392
Cc1ccc(C(CNC(=O)N2CCC(c3cccc(O)c3)CC2)N(C)C)cc1,-8.934
Cc1ncn(C)c1C(=O)NCC1CC12CCCCC2,-7.264
CO[C@@]12CC[C@@H](O)C[C@@H]1N(Cc1ccc(C(C)(C)C)cc1)CC2,-7.713
O=C(NCCCC1CCOC1)NCCNC(=O)c1ccc(F)cc1,-6.969
Cn1ccnc1C(NC(=O)CCCc1cn[nH]c1)C1CC1,-6.635
Cc1ccc(CCCNC(=O)NC[C@@H]2CCNC[C@H]2O)cc1,-7.841
Cc1cc(C(=O)N(C)CC2CCOC2)nc(C)n1,-6.747
Cc1nn(CCNC(=O)C2CCc3nn(C)c(=O)n3C2)c(C)c1Cl,-8.492
CN1Cc2ccccc2CC1CNC(=O)CCN1CCCCCC1=O,-11.79
Cn1ccnc1C(=O)N1CCCC(CNC(=O)c2cc(-c3ccccc3)[nH]n2)C1,-8.993
O=C(NCCCSCc1ccco1)C1CC12CCCCC2,-6.483
Cc1cc2n(n1)CCCN(C(=O)CN(C)C1CCS(=O)(=O)C1)C2,-11.808
COc1cc(C)ccc1S(=O)(=O)NCCN1CCCCC1CO,-7.516
CSCC(=O)N(C)CC1CC(=O)N(C(C)(C)C)C1,-6.197
Cc1ccc(C)c(C(=O)NCCCCC2CCCO2)c1,-7.098
COCCn1cnnc1CNC(=O)C1CCCCN1C(=O)C1CC1,-7.622
CCn1cc(C(O)N2CCC(CNC(=O)Cc3cc(F)ccc3C)CC2)cc1O,-9.172
CNC(=O)CCCNC(=O)c1ccc(-c2nc(C)nn2C)cc1,-7.416
CC(C)(C)CCC(=O)NCC1CN(Cc2ccccc2)CCCO1,-10.571
COc1ccccc1CC(=O)NCCC1CCOC1,-6.756
Cc1ccc(C(CNC(=O)CCc2cccn2C)N2CCOCC2)o1,-7.434
CCOc1ccc(C(=O)NCC(c2cccnc2)N2CCOCC2)o1,-7.532
O=C(Nc1ccc(-c2cc[nH]n2)cc1)NC1CCN(CC2CCCO2)CC1,-7.994
CCN1CC(CNC(=O)N(C)Cc2ncc[nH]2)CC1=O,-6.729
CCc1ccc(CN(C)C(=O)CCN(C)C2CCS(=O)(=O)C2)nc1,-7.163
CCN(CC1CCCCO1)C(=O)NCCc1ccc(OC)cc1,-7.08
O=C(CCCC(=O)c1ccccc1)NC1COC2(CCCCC2)C1,-7.607
CN(C)c1ccc(C(=O)NCC2CCCN(C(=O)CN3CCCC3=O)C2)cn1,-8.871
CCC1(C(N)=O)CCCN(C(=O)c2ccc(-c3ccc(=O)n(C)n3)cc2)C1,-9.086
COc1ccc(F)cc1C(=O)NCCN1CCCCC1CO,-7.64
Cc1nc(CN2CC[C@@H](NC(=O)c3ccc(C)c(Cl)c3)[C@H](O)C2)cs1,-8.27
CNC(=O)c1ccc(Cl)c(NC(=O)NCCN2CCCC(CO)C2)c1,-7.966
CCCn1cc(CNC(=O)CCN(C)C2CCS(=O)(=O)C2)cn1,-6.981
CN(CC1CC(=O)N(C(C)(C)C)C1)C(=O)c1cccc(CCC(C)(C)O)c1,-7.809
Cc1nccn1CC(=O)NCC1CCCN(Cc2ccnn2-c2ccccc2)C1,-8.51
COCCN(Cc1cnn(C)c1)C(=O)NCC1CCCN(C(C)C)C1,-7.098
O=C(CC1C=CCC1)NCCN1CCCCC1=O,-6.661
Cc1ccc(OCCN(C)C(C)Cc2cnccn2)c(C)c1,-6.471
CC1(C)NC(=O)N(CC(=O)NCC2CC(=O)N(C3CCCC3)C2)C1=O,-8.549
CCOCCC(=O)NC1CC(=O)N(c2ccccc2Cl)C1,-7.046
O=C(CCN1CCCCCC1=O)NC1C=CCCC1,-10.775
Cc1ncc(CO)c(CNC2C3CN4CCN(C3)CC2(c2ccccc2)C4)c1O,-7.993
Cc1cc(C)n(CCCN(C)C(=O)NCC[C@@H]2C[C@@H]3C=C[C@H]2C3)n1,-7.463
Cc1ccccc1CSCC(=O)NCCC1CCOC1,-6.281
COc1cccc(C(=O)NCCN2CCCCC2CO)c1C,-7.039
COC[C@H]1[C@H]2OCC[C@H]2[C@H]1NC(=O)c1cccc(Cn2nc(C)cc2C)c1,-8.572
CC(C)c1nccn1CCCNC[C@H]1[C@@H]2CNC[C@H]12,-6.306
CO[C@@]12CC[C@@H](O)C[C@@H]1N(Cc1cc(C)c(C)cc1C)CC2,-7.804
CN1CCC(CNC2CSCCSC2)(c2ccccc2)CC1,-11.184
Cc1nc(=O)cc(CN2CCCC(CNC(=O)CCN3CCCCCC3=O)C2)[nH]1,-11.419
O=C(NCC1CCCN(C(=O)C2CC2)C1)N1CCC(O)(c2ccccc2)CC1,-8.822
CN(C)C(=O)CN1CC[C@@H](NC(=O)c2sccc2N)[C@H](O)C1,-7.315
CC(C)(O)C1CCN(C(=O)c2cccc3c2CCC3=O)C1,-7.833
CNC(=O)c1ccc(S(=O)(=O)NCC2CN(C)CCN2C)cc1,-7.726
Cc1cccc(NC(=O)NCCC2CCCOC2)c1,-7.404
Cc1ccc(C(=O)NC2CCN(CC3CCCO3)CC2)cc1O,-8.279
Cc1cccc(NC(=O)CCNC(=O)c2cc(=O)cc(C)o2)c1,-8.702
CCOc1cccc(C(=O)N2CC[C@]3(OC)CC[C@H](OC)C[C@H]23)c1,-7.735
Cc1cc(CC(C)NC(=O)N2CCOC3(CCCC3)C2)[nH]n1,-8.202
CC(C)n1ccc(C(=O)NCCC2CCOC2)n1,-6.439
CCCN1CCC(CCNC(=O)c2cncnc2)CC1,-6.99
CCCN(Cc1nccn1C)C(=O)NC(C)COC,-5.964
CCc1cc(C(=O)NC2CCOCC2C2CCOCC2)cc(=O)[nH]1,-7.801
O=C(NCCC(c1ccccc1)c1ccccc1)N1CCCC(O)(CO)CC1,-11.595
Cn1cc(O)n(CC(=O)NCC[C@@H]2C[C@@H]3C=C[C@H]2C3)c1=O,-7.533
CC(C)Cn1cc(C(O)Nc2cccc(NC(=O)CN(C)C)c2)cc1O,-8.097
O=C(CCCN1CCCC1=O)NCCCc1nccs1,-6.619
CCOCCn1c(=O)[nH]c2cc(C(=O)N3CCCCCC3)ccc21,-11.228
Cc1ncc(CO)c(CNCCN2CCCCC2CO)c1O,-6.917
COCCn1cc(C(O)Nc2ccc(OC)c(C(=O)N(C)C)c2)cc1O,-7.686
O=C(c1cc(Cl)ccc1F)N1CCCn2nc(C(O)C3CC3)cc2C1,-12.613
O=C(Cc1ccc(O)c(Cl)c1)NCCN1CCCCC1CO,-7.617
Cc1ccc(C2(C(=O)N[C@@H]3CCN(Cc4csc(C)n4)C[C@H]3O)CC2)cc1,-8.908
CC(C)(C)c1cc(C(=O)NCC2CCN(C3CCCC3)C2)[nH]c(=O)n1,-8.609
Cc1ccc(C(CNC(=O)N(CCO)Cc2ccccc2C)N(C)C)cc1,-7.577
CN1CC2(CCN(C3CSCCSC3)C2)OCC1=O,-11.47
Cc1nccn1-c1ccc(CNC(=O)N2CCC3(CN(C)C(=O)CO3)C2)cc1,-9.064
CO[C@@]12CC[C@@H](O)C[C@@H]1N(Cc1ccc(Cl)cc1C)CC2,-7.374
CN1CCCC2(CCN(C(=O)CCc3cnccn3)C2)C1=O,-8.288
Cc1n[nH]c(CSc2nnc(C3CCCNC3)n2C)n1,-7.181
COc1ccc(C(=O)NCCN2CCCC(CO)C2)cc1F,-7.521
CN(Cc1ccsc1)C(=O)Cn1ccc(C2CCCNC2)n1,-7.119
Cc1c(CN2CCOC3(CCN(C(=O)C4C[C@@H]5C=C[C@H]4C5)CC3)C2)cnn1C,-9.401
COc1ccc(F)cc1-c1ccc(C(=O)NCCOCCO)cc1,-7.267
CCN1CCN(CCOc2ccccc2CN2CCCC3(CCC(=O)N(C)C3)C2)CC1,-8.265
O=C(NCCN1CCCCC1CO)c1ccc(O)c(F)c1,-7.658
